item	itemLabel	when	date
http://www.wikidata.org/entity/Q4761162	Andy Petree Racing	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q4762014	Angel's Breath	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q4763547	Anglican Schools Commission	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q4773907	Anthropology Today	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q4779885	Apisa Air Cargo	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q4781835	Apricot File	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q4783153	Arab Bridge Maritime	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q4785387	Archaeological Museum of Astros	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q4788461	Are You Scared To Get Happy?	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q4790753	Arion-Edo Foundation	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q4794263	Army Ten-Miler	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q4795778	Arquelio Torres Ramírez Coliseum	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q4795854	Arrangers' Publishing Company	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q4796018	Arriva Scotland West	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q4796118	Arrow Comics	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q4796618	Arsys Software	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q4797698	Arthroscopy	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q4801476	Arts Midwest	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q4802042	Arulmigu Meenakshi Amman College of Engineering	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q4806207	Ashwood Football Club	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q4806589	Asian Boxing Council	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q4806721	Asian Paints Sharad Shamman	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q4806885	Asidonia-Jerez Seminary	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q4809324	Association des Scouts de Djibouti	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q4809465	Association for Israel Studies	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q4809658	Association of British Insurers	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q4809833	Association of Holocaust Organizations	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q4809879	Voo Voo	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q4810104	Association of University Administrators	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q4810182	Associazione Italiana Pneumologi Ospedalieri	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q4810487	Assyriska BK	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q4811929	Asure Software	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q4812843	Atari User	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q4816316	Atlantic Brass Quintet	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q4816364	Atlantic Coast Bicycle Route	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q4816424	Atlantic Express	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q4816594	Atlantic Women's Colleges Conference	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q4817251	Atomic Aggressor	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q4817303	Atomic Records	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q4818157	Attaxe	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q4818547	Attitude Adjustment	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q4823434	Australasian Journal of Educational Technology	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q4823456	Australasian Safari	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q4823514	Australia's Surfing Life	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q4823811	Australian Animal Health Laboratory	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q4824233	Australian Handball Federation	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q4824300	Australian Institute of Business	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q4826083	AutoTester	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q4826950	Autorite Portuaire Nationale	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q4827696	Avanti	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q4828984	Avison Ensemble	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q4829370	Avotaynu Magazine	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q4829892	Aware	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q4830883	Ayalon Mall	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q4830969	Ayas	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q4832063	Azad University Tehran medical Branch	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q4833090	Azure	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q4833333	Año Nuevo State Park	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q4833729	b-flower	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q4834667	BASIS International	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q4834928	BBC Radio Shropshire	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q4834991	BBC Three Counties Radio	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q4835058	BBMB DAV Public School	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q4835416	BEEB	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q4835562	BGR Energy Systems Ltd	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q4835967	BMI Foundation	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q4836007	BMT Group	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q4836746	BT Centre	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q4840225	Bad Branch Falls State Nature Preserve	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q4840879	Badgley Mischka	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q4848457	Baillie Gifford Shin Nippon	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q4848959	Bajzë railway station	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q4849802	Balagarh Bijoy Krishna Mahavidyalaya	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q4850092	Balarampur College	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q4850162	Balayan National High School	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q4851459	Ballarat Christian College	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q4851472	Ballarat Miners	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q4851884	Ballot Access News	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q4853294	Trimark Pictures	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q4853329	Bambang LRT Station	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q4853818	Banana	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q4854829	Banelco	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q4855063	Bangalore Metropolitan Region Development Authority	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q4855276	Bangladesh Bank Building	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q4856158	Bank of New England	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q4856487	Banks Lake National Wildlife Refuge	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q4860332	Bareeze	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q4860850	Barjora College	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q4861183	Barli Development Institute for Rural Women	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q4861603	London Bees	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q4864863	Barry University School of Podiatric Medicine	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q4865733	Barton–Zard synthesis	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q4873837	Baxter Aviation	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q4874494	Bayfair Shopping Centre	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q4874521	Bayfront/E Street	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q4875390	Bažantnice u Pracejovic	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q4879144	Bedford Falls Productions	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q4879596	Beech Island Historical Society	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q4879745	Beef O'Brady's	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q4879951	Beer Judge Certification Program	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q4880173	Beetham Organization	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q4881135	Beijing Huajia University	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q4881203	Beijing Union University	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q4881393	Beirut Times	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q4882260	Belfast Community Circus School	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q4883965	Bellevue Transit Center	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q4884263	Bellzlleb	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q4887081	Bendigo Braves	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q4890035	Benny Profane	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q4891068	Cornellà-Riera	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q4892119	Berkeley Technology Law Journal	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q4892284	Berkshire Opera Company	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q4892292	Berkshire Renegades	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q4894689	Skatalà	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q4897156	Bet Shira Congregation	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q4897283	Beta Upsilon Chi	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q4899911	BeyondTrust	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q4905582	Big Dipper	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q4905615	Big East Conference Baseball Tournament	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q4906227	Big Rock Brewery	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q4906391	Big South Conference Baseball Tournament	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q4906518	Big Ten Conference Men's Basketball Player of the Year	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q4911532	Billabong Sanctuary	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q4914768	Biodiversity Information Standards	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q4915575	Bira Circuit	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q4916370	Birjand University of Medical Sciences	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q4917301	Bisexual Resource Center	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q4918985	Bitter Creek National Wildlife Refuge	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q4918996	Bitter Grace	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q4921883	Black Spring Press	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q4922046	Black Titan	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q4923467	Blackthorne Publishing	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q4925023	King's Cup Sepaktakraw World Championship	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q4926277	Blessed Mother Teresa Catholic Secondary School	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q4926742	Blink	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q4929669	Blue Ribbon	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q4929912	Blue Star Contemporary Art Center	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q4931036	Bo-Weevils	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q4931596	Bob's Your Uncle	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q4936465	Bodegas Pomar, C.A.	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q4941934	Bongwater	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q4943424	Boom Crash Opera	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q4943785	Boost	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q4944175	Bopartiet	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q4944700	Borders Family History Society	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q4947981	Boston MedFlight	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q4949633	Boulevard	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q4950109	Bourbon Tabernacle Choir	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q4950656	Bow School	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q4952574	Boynton Beach Mall	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q4955003	Bradley Pharmaceuticals	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q4955115	Bradshaw Mountain High School	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q4958323	Brava Island League	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q4963472	Lucie	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q4967202	Brigadoon State Nature Preserve	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q4967953	Brihaspati VidyaSadan	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q4969086	Bristol and Bath Tennis Club	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q4969658	British Colloquium for Theoretical Computer Science	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q4969676	British Columbia Aviation Museum	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q4969723	British Columbia Lottery Corporation	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q4969923	British Empire Securities and General Trust	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q4970132	British Interactive Media Association	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q4971047	British Society for Research into Learning Mathematics	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q4971657	Brittingham Prize in Poetry	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q4972333	Broadview Press	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q4973119	Brodnica Landscape Park	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q4973454	Broken Records	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q4976769	Brownsville	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q4986912	Bukit Kiara Muslim Cemetery	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q4990655	Midlands Regional Alliance	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q4992993	NunaGreen	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q4998556	Burger Street	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q4999784	Burnie Ten	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q5000182	Burnt Bridge Creek Deviation	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q5001324	Busek	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q5001726	Business Express Airlines	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q5001985	Buskerud Storsenter	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q5002016	Bussa Emancipation Statue	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q5002536	Butkus Award	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q5005209	Bø Sommarland	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q5005769	C&C Prize	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q5005795	C'est La Mort	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q5008508	CAA South Central Ontario	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q5010128	CD Rabo de Peixe	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q5010756	CFO	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q5011170	CHIP	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q5011351	CHSL-FM	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q5011635	CIEL-FM-4	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q5011687	CIHO-FM	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q5011722	CILK-FM	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q5011743	CIMBA	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q5012343	CKDU-FM	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q5012475	CKOA	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q5120622	CineAction	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q5120875	Cinepoly Records	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q5121643	Circular Head Christian School	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q5121838	Circus World	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q5122440	Citibank Australia	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q5123010	City	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q5124345	Civic Video	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q5125414	Clallam Bay Corrections Center	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q5127108	Clark's Lookout State Park	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q5127198	Clark County Regional Flood Control District	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q5129801	Claxton Engineering Ltd	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q5130165	Clayton-Hamilton Jazz Orchestra	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q5130652	Redfield Tower	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q5130963	Clearwater Threshers	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q5133668	competition climbing	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q5135985	Cloverway Inc.	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q5136372	Club Social, Cultural y Deportivo Brasilia	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q5136492	Clube Atlético Taboão da Serra	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q5136557	Cluck-U Chicken	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q5137301	Cló Iar-Chonnacht	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q5137607	Coach of the Year Trophy	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q5137614	Coachella Valley National Wildlife Refuge	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q5140172	Codespa Foundation	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q5142762	Coleg Sir Gâr	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q5142887	Colegio San Agustin – Biñan	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q5146306	CollegeFest	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q5146867	College of Veterinary Science and Animal Husbandry	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q5147228	Collin College	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q5147316	Collingwood Park Australian Football Club	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q5148763	Colorado Comets	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q5149765	Columbia Mall	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q5149838	Columbia Soccer Stadium	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q5150537	Comando Especial Anti-Terrorista	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q5151998	Comisión Clasificadora de Riesgo	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q5152661	Commission for University Education	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q5152943	Committee for Melbourne	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q5152988	Committee for the Scientific Examination of Religion	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q5153114	Committee on the Public Understanding of Science	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q5153877	Commonwealth Wrestling Championship	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q5154310	Communist Organisation of India	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q5154770	Community Health Systems	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q5154855	Community Rowing, Inc.	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q5154908	Community Women's Orchestra	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q5156095	Compass Light	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q5158468	Concerned for Working Children	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q5158833	Concord Oval	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q5160480	Congleton Museum	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q5161558	Connecticut Journal of International Law	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q5161685	Connection Magazines	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q5164484	Constructive Approximation	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q5164683	Consumer Watchdog	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q5165806	Control-Vision	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q5166130	Convenience Retail Asia	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q5167674	Coonceil ny Gaelgey	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q5167885	Cooperative Development Services	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q5169484	Coral Ridge Baptist University	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q5171557	Cornell University Center for Advanced Computing	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q5172009	Cornwall Seaway News	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q5172658	Corpus Christi Regional Transportation Authority	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q5172790	Correctional Industrial Facility	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q5173371	Corton	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q5174900	Costa Rican People's Party	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q5176041	Cougar Mountain Regional Wildland Park	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q5176552	Council on Affordable Housing	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q5176610	Counsel	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q5178333	Court of Appeals of Virginia	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q5179017	Covenant of Unitarian Universalist Pagans	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q5182823	Crawford Award	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q5183333	Creal Reef Light	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q5183760	Credit Valley Hospital	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q5188318	Cross Internacional Valle de Llodio	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q5199207	Cygnus Inc	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q5199353	Cylon Controls Ltd.	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q5200316	Cypress County	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q5203350	D.A.V. Centenary Public School, Mandi	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q5204258	DANCOM	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q5204354	DAV Safilguda	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q5204357	DAV School, Adambakkam	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q5204670	DDC-I	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q5205553	DLJ Merchant Banking Partners	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q5205643	DMS Pondicherry University	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q5205728	DNA Lounge	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q5206596	DXBG-TV	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q5206733	DXRT	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q5206761	DXXX-FM	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q5207021	DZRB-FM	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q5207031	DZSO	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q5209465	Dain Bramage	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q5209800	Daitch–Mokotoff Soundex	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q5210022	Dakota Jazz Club	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q5210037	Dakota Pictures	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q5210050	Dakota Style	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q5214583	Kamakura Museum of Literature	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q5215398	Dancer Transition Resource Centre	1985-01-01T00:00:00Z	1985
http://www.wikidata.org/entity/Q5225772	Darul Ehsan Mosque	1985-01-01T00:00:00Z	1985
